date,% Silica Feed,Amina Flow,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-06-05 05:00:00,6.26,546.6773055555556,299.7581388888889,600.0926916666666,65.7,1.84,1
2017-06-05 06:00:00,6.26,557.9781731843575,299.98930974549967,599.8880530726257,65.36,2.01,1
2017-06-05 07:00:00,6.26,525.0824888888889,299.9885962962963,600.0120222222222,63.75,4.95,0
2017-06-05 08:00:00,6.26,550.7573944444445,299.95295740740744,599.6734361111111,65.27,3.02,0
2017-06-05 09:00:00,6.26,551.0964333333333,299.97921111111117,569.8268138888889,66.03,1.64,1
2017-06-05 10:00:00,6.26,530.6107611111112,300.1274444444444,549.950175,63.96,4.15,0
2017-06-05 11:00:00,6.26,541.0510166666667,299.8445574074074,549.4597472222223,65.54,1.5800000000000003,1
2017-06-05 12:00:00,6.26,517.2351611111111,299.9989759259259,550.106,66.32,2.06,1
2017-06-05 13:00:00,6.26,540.4074919304782,299.932687150838,583.5285747617484,65.04,1.85,1
2017-06-05 14:00:00,6.26,560.5775111111111,299.95355370370373,549.9911555555556,65.34,2.26,1
2017-06-05 15:00:00,6.259999999999999,538.9920545454545,299.76562828282835,549.0379121212121,66.17,1.5,1
2017-06-05 16:00:00,6.26,518.7223209876544,299.89682510288065,550.0381697530863,66.25,1.44,1
2017-06-05 17:00:00,6.26,541.6344555555556,299.846562962963,550.4167583333334,65.09,1.46,1
2017-06-05 18:00:00,6.26,493.0867666666667,299.9095222222222,551.1343638888889,64.96,2.05,1
2017-06-05 19:00:00,6.26,524.5672888888888,299.89563888888887,550.4640222222222,64.86,2.59,1
2017-06-05 20:00:00,6.26,533.5062222222222,299.8437055555555,549.5201361111111,65.36,2.72,1
2017-06-05 21:00:00,6.26,516.6898722222222,299.8881314814815,550.6253194444444,63.6,3.3399999999999994,0
2017-06-05 23:00:00,6.26,597.5145125,299.9130895833334,524.6025125000001,62.485704772476254,3.8318867924525,0
2017-06-06 00:00:00,6.26,468.4193603351955,299.86627001862195,427.8443407821229,63.03691069513129,4.130142051972067,0
2017-06-06 01:00:00,6.26,552.5975517241379,300.0585938697318,360.3402068038563,63.621788051590805,4.446616785947701,0
2017-06-06 02:00:00,6.26,577.0490166666667,299.4855888888889,426.3248611111111,64.20335183129889,4.761298557158333,0
2017-06-06 03:00:00,6.26,569.6296305555555,299.74762222222216,428.75805555555553,64.78670366259666,4.92,0
2017-06-06 04:00:00,6.26,622.2457666666667,299.9237425925926,424.68657777777776,65.08,2.05,1
2017-06-06 05:00:00,6.26,549.2937134831461,300.13210674157307,458.1779550561797,64.15,1.5900000000000003,1
2017-06-06 06:00:00,6.26,554.626101744186,299.9037868217054,493.1863155684756,64.75,2.05,1
2017-06-06 07:00:00,6.26,629.1216685393259,300.1230243445693,425.7126264044944,64.87,2.8999999999999995,1
2017-06-06 08:00:00,6.26,587.1320949720671,299.92602607076356,424.84614525139665,64.21,2.28,1
2017-06-06 09:00:00,6.26,444.9655796460177,299.9595398230088,445.6707256637168,64.63,2.48,1
2017-06-06 10:00:00,6.26,549.8059944134078,300.120729981378,440.04692737430173,63.97,2.29,1
2017-06-06 11:00:00,6.26,529.3516222222222,300.00159074074077,425.0145027777778,64.68,1.87,1
2017-06-06 12:00:00,6.26,516.9412083333333,300.0077185185185,472.92072500000006,63.68999999999999,3.96,0
2017-06-06 13:00:00,6.260000000000001,509.1395270588235,300.05102156862745,425.3243117647059,65.33,1.5700000000000005,1
2017-06-06 14:00:00,6.26,504.6574034090909,299.8787803030303,431.20957670454544,65.02,1.63,1
2017-06-06 15:00:00,6.26,536.7186027777778,299.9099388888889,429.92911111111107,64.68,1.71,1
2017-06-06 16:00:00,6.260000000000001,505.3639029411765,299.955468627451,565.8773069659442,64.88,1.72,1
2017-06-06 17:00:00,6.26,475.221170212766,299.8789113475177,426.29804255319146,64.89,1.74,1
2017-06-06 18:00:00,6.26,480.63897270955147,299.86050487329436,588.7237951763465,65.02,1.7400000000000002,1
2017-06-06 19:00:00,6.26,520.2847485380116,299.8828908382066,426.27141520467836,64.93,1.6200000000000003,1
2017-06-06 20:00:00,6.26,515.9106833333333,299.81718333333333,424.3081833333333,63.98,2.64,1
2017-06-06 21:00:00,6.26,465.3903555555555,299.92653518518523,423.81544722222225,64.72,1.43,1
2017-06-06 22:00:00,6.26,456.9663601307189,299.86338333333333,453.42412676778474,65.05,1.39,1
2017-06-06 23:00:00,6.26,348.7059527104961,300.0381960784314,709.017099485323,64.42,1.31,1
2017-06-07 02:00:00,6.26,428.1320246913581,299.9042839506173,423.2751790123457,65.28,1.24,1
2017-06-07 03:00:00,6.260000000000001,494.1660476190476,299.90727579365074,424.77431249999995,63.44,3.8,0
2017-06-07 04:00:00,6.260000000000001,478.5303971071663,299.8444674556213,461.96087573964496,64.56,2.78,1
2017-06-07 05:00:00,6.26,491.26012716763,299.950161849711,425.27506069364165,66.23,2.06,1
2017-06-07 06:00:00,6.26,516.3579602272728,299.99581628787877,426.04310227272725,66.63,2.01,1
2017-06-07 07:00:00,6.26,532.7063833333334,299.8888166666666,425.28100555555557,64.76,3.36,0
2017-06-07 08:00:00,6.26,520.4170444444444,300.01265555555557,424.45227222222223,64.76,3.36,0
2017-06-07 09:00:00,6.26,424.418375,299.765375,422.8568125,64.76,3.36,0
2017-06-07 16:00:00,6.26,511.6217006802721,299.8526598639456,443.8119319727891,65.18,2.88,1
2017-06-07 17:00:00,6.26,575.1858187134502,299.89352046783625,406.6652295321638,65.26,2.6,1
2017-06-07 18:00:00,6.26,611.3835833333334,299.8311018518519,399.76595833333334,63.01,4.92,0
2017-06-07 20:00:00,6.26,548.9312055555555,299.93102037037033,399.1215222222222,65.85,1.73,1
2017-06-07 21:00:00,6.26,416.4247309083983,299.7471770244821,553.3621661613399,62.970000000000006,1.3513877703903956,1
2017-06-07 22:00:00,6.26,526.3539930806836,299.8802278719397,501.78320194426556,66.0,0.97,1
2017-06-07 23:00:00,6.26,529.2309696969697,299.8166127946128,400.4781565656566,65.8,1.01,1
2017-06-08 00:00:00,6.26,460.60296202531646,299.85735864978903,401.63464556962026,66.59,1.06,1
2017-06-08 01:00:00,6.26,531.9370335195531,299.9810502793296,400.5048296089385,66.02,1.2,1
2017-06-08 02:00:00,6.26,453.41455,299.95197777777776,398.62931249999997,65.85,1.06,1
2017-06-08 03:00:00,6.26,484.02859217877096,299.9207318435754,400.69528212290504,67.17,1.01,1
2017-06-08 04:00:00,6.26,524.7773888888889,299.9491722222222,399.5972472222222,65.34,1.0,1
2017-06-08 05:00:00,6.26,528.2817944444445,299.8376092592593,399.2717111111111,66.1,1.29,1
2017-06-08 06:00:00,6.26,473.2515111111111,299.93020740740735,399.26213888888896,66.97,1.06,1
2017-06-08 07:00:00,6.26,473.4368694444444,300.02888703703707,414.38963611111103,65.78,1.17,1
2017-06-08 08:00:00,6.26,472.5396166666666,300.0153203703704,399.70821388888896,66.56,1.15,1
2017-06-08 09:00:00,6.26,440.4414944444444,300.05627592592595,398.80272499999995,66.25,1.25,1
2017-06-08 10:00:00,6.26,488.6683055555556,299.91802962962964,400.94653055555557,65.78,1.12,1
2017-06-08 11:00:00,6.26,391.3141722222223,299.8832296296296,400.0511472222222,66.22,1.19,1
2017-06-08 12:00:00,6.26,447.6536638888888,299.9970407407407,417.0097888888889,65.77,1.49,1
2017-06-08 13:00:00,6.26,441.6843666666667,299.9393518518519,399.4766555555555,65.29,1.24,1
2017-06-08 14:00:00,6.26,414.7689956830882,299.8222960893855,464.39392402234637,65.71,1.61,1
2017-06-08 15:00:00,6.26,468.66009040404,299.9655481481482,436.75473111111114,66.2,1.19,1
2017-06-08 16:00:00,6.26,451.5336,299.90352962962965,399.9259861111111,65.73,1.36,1
2017-06-08 17:00:00,6.26,397.31185,300.03539814814815,399.58785,66.02,1.64,1
2017-06-08 18:00:00,6.26,406.9987833333333,299.80601851851856,400.42165277777775,65.6,1.76,1
2017-06-08 19:00:00,6.26,342.9809743589744,300.0923675213675,401.1651025641026,65.45,1.43,1
2017-06-08 21:00:00,6.260000000000001,367.1284311377245,299.90500000000003,399.7575598802395,64.29,1.64,1
2017-06-08 22:00:00,6.26,386.99154444444446,299.93704074074077,401.09738333333337,64.98,1.6,1
2017-06-08 23:00:00,6.26,377.6725350877193,299.96947660818716,400.6220964912281,65.11,1.5300000000000002,1
2017-06-09 00:00:00,6.26,360.55942635658914,299.9717441860465,398.75857751937986,65.74,1.63,1
2017-06-09 01:00:00,6.26,361.9826593447506,299.9610548523206,470.75747084086765,65.46,1.6,1
2017-06-09 02:00:00,6.26,370.5709485714286,299.9156552380952,419.9978510357846,65.63,1.48,1
2017-06-09 03:00:00,6.26,415.3259111111111,299.9497222222222,400.82119861111113,66.42,1.19,1
2017-06-09 04:00:00,6.26,419.6247,299.9459814814815,401.55673333333334,64.56,1.37,1
2017-06-09 05:00:00,6.26,412.8755555555556,299.8714962962963,397.7740083333333,66.44,1.35,1
2017-06-09 06:00:00,6.26,400.27296629213487,299.9509400749063,463.6672752808988,65.8,1.4699999999999998,1
2017-06-09 07:00:00,6.26,538.9869888888888,299.98987407407407,403.87477499999994,65.74,1.64,1
2017-06-09 08:00:00,6.26,607.5816777777778,299.9623,398.1421527777778,65.59,1.9,1
2017-06-09 09:00:00,6.26,428.9244861788617,299.9019333333333,536.217502587424,65.88,1.69,1
2017-06-09 10:00:00,6.26,485.2847728304029,299.78136627906974,553.931765497811,65.72,1.92,1
2017-06-09 11:00:00,6.26,533.8925632183908,299.98005555555557,400.05791379310347,65.82,2.16,1
2017-06-09 12:00:00,6.26,556.9614804469273,300.0577243947859,399.7168044692737,65.29,1.82,1
2017-06-09 13:00:00,6.26,530.8640280898877,299.92406928838955,398.64587921348317,65.94,1.6100000000000003,1
2017-06-09 14:00:00,6.26,537.8877011173184,299.94396461824954,406.5963966480448,65.78,2.05,1
2017-06-09 15:00:00,6.26,566.6070805555555,299.9808,399.9864833333334,64.98,2.72,1
2017-06-09 16:00:00,6.26,525.5553666666667,299.8776481481481,399.2737111111111,64.55,4.11,0
2017-06-09 17:00:00,6.26,566.8023499999999,299.9163259259259,400.28280833333326,65.06,2.13,1
2017-06-09 18:00:00,6.26,503.2054722222222,299.86,399.6465361111111,64.72,2.44,1
2017-06-09 19:00:00,6.26,549.5207777777778,299.9939796296296,399.78093333333334,65.68,1.79,1
2017-06-09 20:00:00,6.26,556.9583,299.9090351851852,403.1963944444444,65.93,1.9,1
2017-06-09 21:00:00,6.26,590.5743666666666,299.9604222222222,399.4770444444444,64.97,2.93,1
2017-06-09 22:00:00,6.26,587.0812166666667,299.94550925925927,399.2275333333333,64.77,2.56,1
2017-06-09 23:00:00,6.26,584.3293055555555,299.92392037037035,399.98408333333333,64.24,2.7,1
2017-06-10 00:00:00,6.26,611.3077444444444,300.02278518518517,400.05550833333336,65.07,2.43,1
2017-06-10 01:00:00,6.26,556.4224333333333,299.84999999999997,399.05104166666666,65.11,2.28,1
2017-06-10 02:00:00,6.26,539.5494134078212,299.9220502793296,400.0635698324022,64.73,2.43,1
2017-06-10 03:00:00,6.26,493.00441666666666,299.9093833333333,400.7244722222223,64.84,2.6,1
2017-06-10 04:00:00,6.26,503.8608055555556,299.9058166666667,399.69241944444445,64.27,2.58,1
2017-06-10 05:00:00,6.26,548.7844134078213,299.9905810055866,400.1406675977654,65.08,2.04,1
2017-06-10 06:00:00,6.26,517.666374301676,299.85904283054,399.3097430167598,63.94,2.23,1
2017-06-10 07:00:00,6.26,583.0101,299.9970759259259,400.1941916666667,64.65,2.05,1
2017-06-10 08:00:00,6.26,573.7913777777778,299.87225555555557,398.3081777777777,63.75,1.87,1
2017-06-10 09:00:00,6.26,600.6091333333334,299.89085370370367,399.7276361111111,64.32,1.99,1
2017-06-10 10:00:00,6.26,552.1868222222222,299.92623888888886,400.9406305555556,65.43,1.44,1
2017-06-10 11:00:00,6.26,569.964838888889,299.9253851851852,398.07462499999997,65.78,1.97,1
2017-06-10 12:00:00,6.26,598.8081388888888,299.88016851851853,400.3083027777778,65.89,1.33,1
2017-06-10 13:00:00,6.26,532.2971111111111,299.9557185185185,399.45663333333334,65.4,1.69,1
2017-06-10 14:00:00,6.26,526.9578444444444,299.9510407407408,399.8706277777778,66.19,1.32,1
2017-06-10 15:00:00,6.26,506.7700722222222,299.89289444444444,400.69265,64.98,2.36,1
2017-06-10 16:00:00,6.26,545.0070949720671,299.89048417132216,398.8891368715083,66.17,1.3,1
2017-06-10 17:00:00,6.26,557.6285388888889,299.8095388888889,398.4728,66.49,1.56,1
2017-06-10 18:00:00,6.26,599.5394905660378,299.84681132075474,397.9168490566037,66.49,1.67,1
2017-06-11 05:00:00,6.26,573.03131875,298.53667083333335,501.10508749999997,64.25,3.4200000000000004,0
2017-06-11 06:00:00,6.26,563.6823240223464,299.9733426443203,481.40522905027905,64.34,2.77,1
2017-06-11 07:00:00,6.26,594.6644722222222,299.8877481481482,495.0810416666669,64.81,2.44,1
2017-06-11 08:00:00,6.26,537.5994831460674,299.97673408239694,499.9501910112359,65.35,1.83,1
2017-06-11 09:00:00,6.26,471.7598300511554,299.98019745222933,684.5323262745245,66.42,1.48,1
2017-06-11 10:00:00,6.26,430.3304928057561,299.8908441247002,787.3045355018751,66.42,1.48,1
2017-06-11 11:00:00,6.26,540.3079548022599,299.92214689265535,580.9606924263248,66.42,1.48,1
2017-06-11 12:00:00,6.26,563.879593220339,299.9838738229755,500.1877316384181,66.03,1.5099999999999998,1
2017-06-11 13:00:00,6.26,570.3762722222222,299.932837037037,500.2427055555555,65.29,1.88,1
2017-06-11 14:00:00,6.26,570.5528888888889,300.05820000000006,499.9930194444445,65.34,1.93,1
2017-06-11 15:00:00,6.26,555.0021566091954,299.8715727969349,568.6857744782212,65.59,1.92,1
2017-06-11 16:00:00,6.26,559.1291117318436,299.933374301676,502.50636312849167,65.52,1.88,1
2017-06-11 17:00:00,6.26,568.7149888268156,285.97690939804244,499.7945530726257,65.44,1.95,1
2017-06-11 18:00:00,6.26,562.2670555555555,266.71059182433237,505.49063333333334,65.63,2.16,1
2017-06-11 19:00:00,6.26,582.0323,266.37088360853113,496.31025833333337,64.91,2.9,1
2017-06-11 20:00:00,6.26,583.0811055555556,266.21058650384265,500.12840555555556,65.32,2.33,1
2017-06-11 21:00:00,6.26,578.2952583333333,266.03793939915056,503.201975,65.79,2.1,1
2017-06-11 22:00:00,6.26,600.4589388888888,265.832201553723,496.4273166666667,66.07,1.73,1
2017-06-11 23:00:00,6.26,596.3246388888889,265.5465655601408,500.2579777777778,66.07,1.46,1
2017-06-12 00:00:00,6.26,546.998067164179,265.39557098871245,504.1140223880597,64.91,2.44,1
2017-06-12 02:00:00,6.26,564.0294943820224,297.503063670412,502.3510674157304,65.53,1.6599999999999997,1
2017-06-12 03:00:00,6.26,581.72434,299.8144066666667,502.73647000000005,64.53,2.1,1
2017-06-12 04:00:00,6.26,481.2724206896552,300.00746896551726,498.6814655172414,65.61,1.74,1
2017-06-12 05:00:00,6.26,468.2584111111111,299.9715462962963,500.2065694444444,64.24,2.87,1
2017-06-12 06:00:00,6.26,530.9709269662922,300.022074906367,499.9699466292135,64.67,2.57,1
2017-06-12 07:00:00,6.26,531.0714593596057,299.9338716475096,529.8334642610175,64.47,2.18,1
2017-06-12 08:00:00,6.26,540.1111310892172,299.89868582375476,574.618701771775,65.61,1.82,1
2017-06-12 09:00:00,6.26,521.840251396648,299.874165735568,500.2011340782123,65.89,2.03,1
2017-06-12 10:00:00,6.260000000000001,546.0166133126936,299.9371039215686,561.4948753728991,63.29,4.28,0
2017-06-12 11:00:00,6.26,571.6103722222222,299.97801296296296,500.8260555555556,65.14,1.81,1
2017-06-12 12:00:00,6.26,563.6324213483146,299.9415936329588,499.70888764044946,64.31,2.43,1
2017-06-12 13:00:00,6.26,572.9245953757226,299.943021194605,504.2070086705203,65.35,1.81,1
2017-06-12 14:00:00,6.26,568.1608388888889,299.9758555555556,500.17795,65.07,1.5299999999999998,1
2017-06-12 15:00:00,6.26,535.1227666666666,299.8162592592593,500.93384166666664,65.21,1.88,1
2017-06-12 16:00:00,6.26,598.0346536312849,300.00575232774673,499.9953463687151,65.41,2.1,1
2017-06-12 17:00:00,6.26,606.3818722222222,299.8714944444444,499.43019444444445,64.17,2.54,1
2017-06-12 18:00:00,6.26,506.80905,299.96285925925923,509.59785555555555,65.73,1.7799999999999998,1
2017-06-12 19:00:00,6.26,547.7306611111111,299.87562037037037,498.73833333333334,65.17,1.6699999999999997,1
2017-06-12 20:00:00,6.26,450.59716737288136,299.9157608286252,533.2237824858757,64.77,2.57,1
2017-06-12 21:00:00,6.26,461.2374636871508,299.909782122905,500.8563407821229,64.96,2.05,1
2017-06-12 22:00:00,6.260000000000001,484.82210848126334,299.97570019723867,533.3745656178176,65.23,1.8300000000000003,1
2017-06-12 23:00:00,6.26,522.9849944444444,299.92147222222223,470.7038818100358,64.97,1.79,1
2017-06-13 00:00:00,6.26,543.1947722222222,299.86967222222216,498.7474111111111,64.98,1.87,1
2017-06-13 01:00:00,6.26,539.2974555555555,299.90517777777774,498.5484444444445,64.76,2.0,1
2017-06-13 02:00:00,6.26,552.4021555555556,299.92642962962964,499.7646833333333,64.07,2.08,1
2017-06-13 03:00:00,6.26,540.4653833333333,300.05208518518515,500.4979888888889,64.68,2.07,1
2017-06-13 04:00:00,6.26,474.3792222222222,299.8984407407407,499.46202222222223,64.54,1.71,1
2017-06-13 05:00:00,6.26,478.7933081761006,299.99638993710687,500.08173270440255,64.22,1.7200000000000002,1
2017-06-13 06:00:00,6.26,439.8875408163265,299.9865782312925,499.36255612244895,64.68,1.45,1
2017-06-13 07:00:00,6.26,464.417958255814,299.9552945736434,536.7598587390988,64.83,1.6200000000000003,1
2017-06-13 08:00:00,6.26,521.976999217877,300.0157504655494,536.9496131284916,64.15,1.58,1
2017-06-13 09:00:00,6.26,501.4211944444445,299.9138481481482,500.4978333333333,64.58,1.57,1
2017-06-13 10:00:00,6.26,505.7714767492396,299.87900941619586,546.6080852846585,64.12,1.92,1
2017-06-13 11:00:00,6.26,513.9385224719101,299.92731273408236,524.67827565255,64.11,2.44,1
2017-06-13 12:00:00,6.26,438.6227055555556,299.92684629629633,500.1015472222222,64.82,1.99,1
2017-06-13 13:00:00,6.260000000000001,483.0705001367994,300.013962745098,613.9341729278074,64.67,2.15,1
2017-06-13 14:00:00,6.26,467.9909174332608,299.8942973484848,663.2106722222219,64.36,1.85,1
2017-06-13 15:00:00,6.26,492.0269608938548,299.87540223463685,499.9500530726257,64.86,2.14,1
2017-06-13 16:00:00,6.26,509.3417833333333,299.8579888888889,500.2033944444445,65.13,2.04,1
2017-06-13 17:00:00,6.26,528.8498666666667,299.9106203703704,500.46468888888893,64.23,2.2,1
2017-06-13 18:00:00,6.26,492.4035722222222,299.99895,499.2348861111111,64.46,2.0,1
2017-06-13 19:00:00,6.26,541.3786,299.8768777777778,500.36990000000003,64.16,1.99,1
2017-06-13 20:00:00,6.26,523.0483615819209,299.9367514124294,499.8967740112995,63.99,2.73,1
2017-06-13 21:00:00,6.26,546.4332888888889,299.9614166666667,499.796175,63.43,2.65,1
2017-06-13 22:00:00,6.26,541.7654171428571,299.9882152380953,500.22599428571425,62.33,4.93,0
2017-06-13 23:00:00,6.26,570.0474469273743,299.8934618249535,500.5318324022346,62.31372721003575,4.965049086075978,0
2017-06-14 00:00:00,6.26,527.2471878531073,299.9966723163842,545.334574488656,62.2814795834418,5.034505512588701,0
2017-06-14 01:00:00,6.26,539.0236379310345,299.94335249042143,514.9084885057471,62.24826892725575,5.106036156678735,0
2017-06-14 02:00:00,6.26,498.3868461538462,299.9490769230769,498.47392307692314,62.23137309293077,5.142427184469231,0
2017-06-14 04:00:00,6.26,570.9036444444445,299.8719037037037,450.48905552935,64.57,2.99,1
2017-06-14 05:00:00,6.26,545.3866722222222,299.91194259259265,399.14891944444446,65.11,3.33,0
2017-06-14 06:00:00,6.26,550.2745555555556,299.8893444444445,400.35993611111115,65.33,3.3200000000000003,0
2017-06-14 07:00:00,6.26,579.2726444444445,299.78660925925925,400.14868055555553,65.53,3.01,0
2017-06-14 08:00:00,6.26,441.81345125223606,299.889246124031,625.0280314988593,64.73,2.72,1
2017-06-14 09:00:00,6.26,542.3266739257244,299.9239136690648,657.3758675437608,64.73,2.72,1
2017-06-14 10:00:00,6.26,505.5053888888889,299.9373851851852,465.9326469594597,65.26,1.94,1
2017-06-14 11:00:00,6.26,496.1439784768212,299.95986975717443,597.2847515991126,65.26,1.94,1
2017-06-14 12:00:00,6.259999999999999,565.9289879518072,300.088140562249,487.7738066459386,64.92,1.61,1
2017-06-14 13:00:00,6.26,580.0238777777778,299.97692962962964,499.62794722222225,65.1,1.62,1
2017-06-14 14:00:00,6.26,547.9166685393259,299.8540449438202,575.3928595505618,65.19,1.4699999999999998,1
2017-06-14 15:00:00,6.26,585.2492905027933,299.98797206703915,501.88035754189946,65.71,1.45,1
2017-06-14 16:00:00,6.26,556.8002280701756,299.8805131578947,581.4491298374618,65.16,1.7,1
2017-06-14 17:00:00,6.26,468.8546089385475,299.8794878957169,520.4706592178771,66.56,1.36,1
2017-06-14 18:00:00,6.26,431.3143324552144,299.9140707762557,609.8025543952072,65.79,1.24,1
2017-06-14 19:00:00,6.26,450.8807586206896,299.9340785440613,497.8612776020316,67.63,1.05,1
2017-06-14 20:00:00,6.26,500.0486292134832,299.8747808988764,499.88493820224716,65.64,1.1,1
2017-06-14 21:00:00,6.26,515.5216333333333,299.94616666666667,499.9979138888889,66.49,1.27,1
2017-06-14 22:00:00,6.26,508.13117222222223,299.8796851851851,497.1591861111111,65.68,1.69,1
2017-06-14 23:00:00,6.26,477.9957340425533,299.90983687943265,477.62888778967346,66.05,1.61,1
2017-06-15 00:00:00,6.26,449.9248111111111,299.8579759259259,454.0400113765042,65.7,1.5299999999999998,1
2017-06-15 01:00:00,23.46,490.2032611111111,299.89427962962964,501.34416111111113,64.78,1.66,1
2017-06-15 02:00:00,23.46,468.4867388888889,299.914237037037,563.5846611111111,65.49,1.97,1
2017-06-15 03:00:00,23.46,540.3140111111111,299.95429074074076,499.3375833333333,65.07,2.71,1
2017-06-15 04:00:00,23.46,448.1505111111112,299.9405092592593,499.8739222222222,65.49,2.14,1
2017-06-15 05:00:00,23.46,480.4135166666667,299.9023666666667,500.22224166666666,65.68,1.97,1
2017-06-15 06:00:00,23.46,437.96753888888895,299.84365,498.9524027777778,64.68,1.91,1
2017-06-15 07:00:00,18.63,403.43373,299.82939333333337,494.490475,64.66,1.81,1
2017-06-15 11:00:00,18.63,421.67229032258064,299.80447849462365,500.7838709677419,64.16,1.89,1
2017-06-15 12:00:00,18.63,420.2923944444444,300.0664777777778,500.20967777777776,64.5,1.92,1
2017-06-15 13:00:00,18.63,443.6707428571429,299.9851752380953,500.0837971428572,64.35,1.75,1
2017-06-15 15:00:00,18.63,430.627,300.5511666666667,491.98225,63.62,2.09,1
2017-06-15 16:00:00,3.85,503.79455686274497,299.9811944444444,504.19246111111113,64.07,2.45,1
2017-06-15 17:00:00,3.85,509.87999401197607,299.9060099800399,547.9744020958083,64.11,1.72,1
2017-06-15 18:00:00,3.85,541.1923722222223,299.8807462962963,440.0942694444444,65.28,1.89,1
2017-06-15 19:00:00,3.85,523.8750805555555,299.8722074074074,459.87411805555564,65.44,1.8,1
2017-06-15 20:00:00,3.85,526.8685944444444,300.02761481481485,399.5552027777778,65.39,2.28,1
2017-06-15 21:00:00,3.85,576.0522833333333,299.8971314814815,398.7034083333333,65.41,1.65,1
2017-06-15 22:00:00,3.85,514.1534833333333,299.8309796296296,397.896513888889,65.4,1.79,1
2017-06-15 23:00:00,3.85,556.6037944444445,299.9743759259259,398.04039166666666,65.51,1.73,1
2017-06-16 00:00:00,3.85,535.1601555555555,299.9861555555555,402.4644861111111,65.48,1.7200000000000002,1
2017-06-16 01:00:00,4.2,525.6460166666667,299.8710888888889,399.07326944444446,65.07,1.87,1
2017-06-16 02:00:00,4.2,445.41913815789474,299.9047850877193,399.4372368421052,65.24,1.62,1
2017-06-16 03:00:00,4.2,468.2073898305085,299.94511487758945,400.04422598870053,65.19,1.53,1
2017-06-16 04:00:00,4.2,435.8097109826589,299.87254142581895,439.36611729287085,64.78,1.74,1
2017-06-16 05:00:00,4.2,441.5944888268156,299.8940875232775,408.8809525139666,65.36,1.77,1
2017-06-16 06:00:00,4.2,444.6282944444444,299.8568388888889,399.3624111111111,64.65,1.71,1
2017-06-16 07:00:00,6.65,448.65611666666666,299.8995703703703,401.7847111111111,65.11,1.6,1
2017-06-16 08:00:00,6.65,486.33115,300.0256425925926,402.02700833333336,66.92,1.1,1
2017-06-16 09:00:00,6.65,461.9968944444445,299.9795648148148,400.2709222222222,65.29,1.4700000000000002,1
2017-06-16 10:00:00,6.65,413.8790301204819,299.8942831325301,398.9598795180723,67.22,0.96,1
2017-06-16 13:00:00,6.65,409.468856115108,299.885896882494,401.02026618705037,64.53,1.73,1
2017-06-16 14:00:00,6.65,432.0440222222222,299.9577259259259,398.92845,65.15,1.5800000000000003,1
2017-06-16 15:00:00,6.65,403.4963944444444,299.90302037037037,399.85714444444443,65.24,1.7,1
2017-06-16 16:00:00,6.08,386.4015927089885,299.70051576576583,419.6182798554372,65.46,1.56,1
2017-06-16 17:00:00,6.08,438.8449444518269,300.16710190476186,589.7449735215943,66.16,1.24,1
2017-06-16 18:00:00,6.08,503.1156,299.9358740740741,399.7609638888888,65.63,1.44,1
2017-06-16 19:00:00,6.08,420.5786833333333,299.9390203703704,399.7116777777777,65.73,1.35,1
2017-06-16 20:00:00,6.08,435.35946666666666,299.93666111111116,399.8849027777778,65.72,1.37,1
2017-06-16 21:00:00,6.08,445.6903599016854,299.8857359550562,416.0241320224719,65.5,1.42,1
2017-06-16 22:00:00,6.08,473.4857388888889,299.85833148148146,399.60406944444446,65.72,1.4700000000000002,1
2017-06-16 23:00:00,6.08,496.7228055555555,299.9418722222222,400.6777111111111,65.19,1.38,1
2017-06-17 00:00:00,6.08,410.95413333333335,299.86666296296295,399.18554166666667,65.69,1.39,1
2017-06-17 01:00:00,18.8,517.0945971404525,299.95686206896556,424.89049019963727,66.1,1.39,1
2017-06-17 02:00:00,18.8,493.43758333333335,299.9444592592593,399.66235277777776,66.12,1.57,1
2017-06-17 03:00:00,18.8,591.1484555555555,299.9811407407408,399.6062305555556,66.06,1.76,1
2017-06-17 04:00:00,18.8,521.4173166666667,299.9379296296296,399.31850833333334,66.27,1.77,1
2017-06-17 05:00:00,18.8,581.648530726257,299.9362141527002,433.1786014897581,66.94,1.36,1
2017-06-17 06:00:00,18.8,519.1317042964134,299.9297286821706,481.89484620708754,66.79,1.46,1
2017-06-17 07:00:00,25.01,507.64332188694107,299.9591579961464,415.4981643270026,66.1,1.45,1
2017-06-17 08:00:00,25.01,583.7382333333334,299.99134444444445,400.54977500000007,66.44,2.32,1
2017-06-17 09:00:00,25.01,554.8184388888889,299.955412962963,398.65783888888893,65.72,2.44,1
2017-06-17 10:00:00,25.01,542.4455777777778,300.01655185185183,400.2713,65.81,2.22,1
2017-06-17 11:00:00,25.01,622.283875,299.9408503787879,400.84547443181816,66.06,1.98,1
2017-06-17 12:00:00,25.01,592.0297514124294,299.99404896421845,399.9367485875706,66.26,1.94,1
2017-06-17 13:00:00,25.01,576.9793222222222,299.99303888888886,399.5809333333333,65.05,2.39,1
2017-06-17 14:00:00,25.01,481.1043333333333,299.89331296296297,399.4389027777778,65.27,2.28,1
2017-06-17 15:00:00,25.01,507.9194277777778,299.88928888888887,399.5924611111111,66.14,2.07,1
2017-06-17 16:00:00,22.12,504.6044985875706,299.8595743879473,423.5621497175141,65.43,2.01,1
