date,% Silica Feed,Amina Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-06-17 15:00:00,25.01,507.9194278,299.9109611,299.8795222,299.8892889,399.5924611,66.14,2.07,1
2017-06-17 16:00:00,22.12,504.6044986,299.9325819,299.9581638,299.8595744,423.5621497,65.43,2.01,1
2017-06-17 17:00:00,22.12,523.288244,299.9221676,299.9263064,299.8361368,415.7271777,65.48,1.72,1
2017-06-17 18:00:00,22.12,543.9369791,299.9225029,299.8479943,299.9013562,418.3353671,65,1.87,1
2017-06-17 19:00:00,22.12,547.14874,299.8096901,299.7307746,299.8868967,417.0961637,64.88,2.2,1
2017-06-17 20:00:00,22.12,513.5520511,299.9526023,299.7851818,299.873089,398.2143949,65.04,1.93,1
2017-06-17 21:00:00,22.12,486.4177108,299.8650745,299.8527764,299.8300228,417.9544255,65.21,1.66,1
2017-06-17 22:00:00,22.12,482.7731936,299.8612,299.8650067,299.8804756,412.1450233,65.38,1.41,1
2017-06-17 23:00:00,22.12,530.6324889,300.0078253,300.0791657,300.0207861,405.2543584,64.62,1.91,1
2017-06-18 0:00:00,22.12,519.7070125,299.9988344,299.8372577,299.9441759,449.5642172,65.03,1.56,1
2017-06-18 1:00:00,12.31,473.317024,299.7590946,299.8901216,299.8427658,402.9367095,65.47,1.76,1
2017-06-18 2:00:00,12.31,447.7389167,299.9459792,299.9806389,299.9487569,399.8973333,64.82,1.18,1
2017-06-18 3:00:00,12.31,480.0577784,299.8855455,299.8459375,299.8815473,399.2366761,65.21,1.13,1
2017-06-18 4:00:00,12.31,528.4166833,299.9305389,299.9269722,299.9165093,399.1571722,65.05,1.21,1
2017-06-18 5:00:00,12.31,521.8658827,299.8866201,299.9385642,299.952581,400.4665559,65.47,1.34,1
2017-06-18 6:00:00,12.31,539.5392123,299.9488324,299.9169218,299.8977076,400.4367682,64.35,2.08,1
2017-06-18 7:00:00,27.94,517.0936333,299.9940389,299.9280278,299.9541907,399.0367306,64.25,2.3,1
2017-06-18 8:00:00,27.94,499.6503,299.9755556,299.8669833,299.89305,399.5289472,64.23,2.32,1
2017-06-18 9:00:00,27.94,598.5182389,299.9568389,299.8727833,299.9424815,399.9318306,63.94,2.15,1
2017-06-18 10:00:00,27.94,557.5769665,299.9075084,299.9504246,299.9443669,400.5593617,64.53,2.15,1
2017-06-18 11:00:00,27.94,487.1896379,299.9322414,299.8350115,299.8413544,399.0475316,64.85,2.14,1
2017-06-18 12:00:00,27.94,538.7134778,299.9582444,299.9571056,299.9495481,402.5421139,64.66,2.43,1
2017-06-18 13:00:00,27.94,528.1359042,299.8738922,300.0227425,299.969978,368.856121,63.9,3.23,0
2017-06-18 14:00:00,27.94,501.4475439,299.959076,299.9348596,299.9534581,399.3899942,65.37,1.87,1
2017-06-18 15:00:00,27.94,475.1056552,299.9542874,299.8876207,300.006567,399.8509828,65.61,1.87,1
2017-06-18 16:00:00,22.32,569.91495,299.8802389,299.9844111,299.8982593,400.5475889,64.25,2.32,1
2017-06-18 17:00:00,22.32,602.0393889,299.9540111,299.9352833,299.929563,400.3196361,65.53,1.44,1
2017-06-18 18:00:00,22.32,614.3428944,299.9424167,300.05055,299.9987556,399.4203472,65.04,1.68,1
2017-06-18 19:00:00,22.32,594.7670682,299.8160966,299.8830511,299.4227727,442.6490426,65.28,1.79,1
2017-06-18 20:00:00,22.32,591.3736333,299.8958167,299.9280778,299.9202722,405.4957111,64.81,1.48,1
2017-06-18 21:00:00,22.32,543.4281994,299.8442601,299.8811214,300.258185,400.5230838,65.16,1.78,1
2017-06-18 22:00:00,22.32,568.0519389,299.9233556,299.9320722,299.9247574,400.1767917,65.68,1.56,1
2017-06-18 23:00:00,22.32,513.1495111,299.9833944,299.8441722,299.8884685,399.3002806,65.38,1.93,1
2017-06-19 0:00:00,22.32,533.9127278,299.8836778,300.0056833,299.9193537,399.5094778,65.85,1.75,1
2017-06-19 1:00:00,29.15,567.4310167,299.9124056,299.8251722,299.9026204,400.0609194,65.79,1.48,1
2017-06-19 2:00:00,29.15,546.5891899,299.8828827,299.8838771,299.8660875,400.5541872,65.99,1.76,1
2017-06-19 3:00:00,29.15,503.6487167,300.0796889,299.9185611,300.0021741,399.4702306,65.84,2.1,1
2017-06-19 4:00:00,29.15,525.5660667,299.8886556,299.9156333,299.8937796,399.3160028,65.86,2.01,1
2017-06-19 5:00:00,29.15,468.4780944,299.9917,299.8630111,299.9406963,400.0436556,65.31,1.69,1
2017-06-19 6:00:00,29.15,537.49945,299.9310222,300.0000111,299.9584037,400.1843972,66.29,1.44,1
2017-06-19 7:00:00,30.12,504.3127889,299.90875,299.9184167,299.9493778,399.4226583,63.48,2.76,1
2017-06-19 8:00:00,30.12,502.681743,299.9603184,299.9041397,300.0166425,400.1237151,64.6,2.62,1
2017-06-19 9:00:00,30.12,541.4724167,300.0011056,299.9339056,299.9954037,399.8589667,64.63,2.8,1
2017-06-19 10:00:00,30.12,608.2131944,299.9546944,299.8926111,299.9155704,399.3886083,63.21,4.67,0
2017-06-19 11:00:00,30.12,639.7055463,299.9020185,299.9496667,299.9968333,400.8647963,64.06,3.56,0
2017-06-19 12:00:00,30.12,683.4149216,299.9515882,299.8794967,299.9568519,399.6548301,63.88,3.64,0
2017-06-19 13:00:00,30.12,541.763191,299.9668876,299.8253371,299.977279,399.4676404,63.61,4.32,0
2017-06-19 14:00:00,30.12,498.3611846,299.9889385,299.9489154,300.0351256,399.1217923,64.13,3.63,0
2017-06-19 15:00:00,30.12,594.4619944,299.8937444,299.9447556,299.9083685,399.8142611,63.86,4.19,0
2017-06-19 16:00:00,23.19,483.7027144,299.9068187,299.9366316,299.7270975,529.7295547,65.25,2.59,1
2017-06-19 17:00:00,23.19,608.4168556,299.8747667,299.9348389,299.8326185,401.4867361,65.95,1.16,1
2017-06-19 18:00:00,23.19,627.1707111,299.87755,299.9311333,299.8856,399.8515667,65.95,1.16,1
2017-06-19 19:00:00,23.19,555.1360889,299.9513111,299.9434389,299.9317833,399.1964611,66.24,1.39,1
2017-06-19 20:00:00,23.19,604.6077143,299.9486688,299.7604286,299.7079589,399.4177175,65.72,1.65,1
2017-06-19 21:00:00,23.19,621.2081564,299.9574749,299.9568324,300.0368268,413.4677179,65.65,1.53,1
2017-06-19 22:00:00,23.19,509.3687444,299.9136833,299.98785,299.9361222,469.0386208,65.13,2.51,1
2017-06-19 23:00:00,23.19,576.1399691,299.907716,299.7962963,300.1325082,345.0326019,65.65,1.82,1
2017-06-20 0:00:00,23.19,536.9721029,299.8972229,299.9663029,299.9240286,414.3303914,65.55,1.92,1
2017-06-20 1:00:00,14.18,542.4401222,299.9208389,299.9324278,299.906137,395.0511889,65.87,1.64,1
2017-06-20 2:00:00,14.18,545.777309,299.9393652,299.914736,299.9443933,409.5965871,65.08,2.7,1
2017-06-20 3:00:00,14.18,578.6785229,299.9766972,299.9042202,299.8925872,365.5294541,63.61784885,3.632553094,0
2017-06-20 4:00:00,14.18,629.407678,299.9131638,299.9081808,299.9096422,366.9066079,62.54,4.32,0
2017-06-20 6:00:00,14.18,621.4949825,299.8970614,299.9455439,299.9597281,399.6279825,62.45,3.84,0
2017-06-20 8:00:00,20.45,563.7415822,299.9751233,299.8957671,299.9320845,399.6679692,62.78,4.13,0
2017-06-20 9:00:00,20.45,555.3692778,299.9138389,299.9732444,299.934637,400.0768722,64.5,2.39,1
2017-06-20 10:00:00,20.45,549.0555889,299.8778111,299.9439167,299.9284111,399.6837,65.7,2,1
2017-06-20 11:00:00,20.45,570.6573,299.9684333,299.9406278,299.9979815,399.8659222,65.16,2.76,1
2017-06-20 12:00:00,20.45,578.5565389,299.9843111,299.9812778,300.0294315,399.5297278,65.65,2.01,1
2017-06-20 13:00:00,20.45,620.9008667,299.9895167,299.9356333,299.9506537,400.1026667,65.3,2.22,1
2017-06-20 14:00:00,20.45,604.7910278,299.9562056,299.9414,299.924363,399.6033167,65.56,2.17,1
2017-06-20 15:00:00,20.45,610.8444056,299.9562278,299.8750611,299.9081963,400.6611139,64.97,2.64,1
2017-06-20 16:00:00,21.61,610.2506722,299.9540389,299.8892111,299.904463,400.6221583,65.15,2.48,1
2017-06-20 17:00:00,21.61,574.6523556,300.0091333,299.9287833,299.9586074,399.6898944,64.26,4.14,0
2017-06-20 18:00:00,21.61,580.0533056,300.0067222,299.9276889,299.9478685,399.8595028,64.6,2.67,1
2017-06-20 19:00:00,21.61,584.3491333,299.8964667,299.9456222,299.8966296,400.5243833,64.44,3.14,0
2017-06-20 20:00:00,21.61,579.0191611,299.9496222,299.8820833,299.9286259,400.0500417,65.62,1.96,1
2017-06-20 21:00:00,21.61,574.9731056,299.9656833,299.9109389,299.9437185,399.5503444,63.98,2.23,1
2017-06-20 22:00:00,21.61,573.7066722,299.9412722,299.9019056,299.885987,399.9238417,64.84,2.81,1
2017-06-20 23:00:00,21.61,594.6217389,299.9700389,299.9148278,299.9357685,400.519,65.49,2.36,1
2017-06-21 0:00:00,21.61,557.8142444,299.9763278,299.8833278,299.892363,399.4523444,65.89,1.59,1
2017-06-21 1:00:00,17.88,587.6170223,299.8875587,299.7968408,299.8768482,398.9089665,64.47,3.44,0
2017-06-21 2:00:00,17.88,572.8212889,299.9622111,299.855,299.8769907,399.3021972,65.98,1.44,1
2017-06-21 3:00:00,17.88,586.4130056,299.9484302,299.9593911,299.9678939,399.5715307,66.34,1.16,1
2017-06-21 4:00:00,17.88,571.4842944,299.9420889,299.9570889,299.9105426,400.1864222,65.33,1.78,1
2017-06-21 5:00:00,17.88,543.0454722,299.9524778,299.9457222,299.9321407,399.3789083,66.26,1.37,1
2017-06-21 6:00:00,17.88,533.9168222,299.9828333,299.9805333,299.9554889,400.5584611,65.92,1.76,1
2017-06-21 7:00:00,17.88,560.281924,299.9691813,299.9632632,299.9403489,655.2863402,65.88,1.58,1
2017-06-21 8:00:00,17.88,519.28225,299.9574792,299.953,299.9898681,799.9865521,65.42,1.98,1
2017-06-22 2:00:00,19.6,450.5460476,300.0935714,299.8828571,299.9633333,446.0028571,64.99,2.4,1
2017-06-22 3:00:00,19.6,447.0785588,299.7874432,299.8593409,299.7235492,458.1374024,64.99,2.4,1
2017-06-22 4:00:00,19.6,502.1242666,299.9626648,299.9504832,299.8485261,418.1654986,64.8,2.68,1
2017-06-22 5:00:00,19.6,566.0804,300.0273889,299.9476333,300.1477278,432.7381764,65.57,1.6,1
2017-06-22 6:00:00,19.6,566.5201889,299.9191389,299.9347111,299.9691019,400.3751167,65.82,1.57,1
2017-06-22 7:00:00,22.87,616.2657333,299.91115,299.9073944,299.9084296,399.4457056,66.02,1.56,1
2017-06-22 8:00:00,22.87,585.7499889,300.0035056,299.9676167,299.9673556,399.1443667,66.01,1.68,1
2017-06-22 9:00:00,22.87,575.6946,299.9509389,299.9305556,299.9969741,398.1819181,66.01,1.68,1
2017-06-22 10:00:00,22.87,587.1033833,299.9608611,299.8856111,299.9251111,399.7928222,66.01,1.68,1
2017-06-22 11:00:00,22.87,555.9414,299.922,299.9745222,299.9267685,399.8770778,66.82,0.97,1
2017-06-22 12:00:00,22.87,580.9595333,299.9251889,299.8736056,299.9084537,400.161575,66.62,1.1,1
2017-06-22 13:00:00,22.87,573.83905,300.0201611,299.8858056,299.9951278,399.3653722,66.62,1.1,1
2017-06-22 14:00:00,22.87,588.1325,299.8287111,299.9309611,299.8518259,399.978175,66.62,1.1,1
2017-06-22 15:00:00,22.87,587.71335,299.99055,299.9202556,299.9682148,400.3508194,66.62,1.1,1
2017-06-22 16:00:00,22.49,549.5222556,299.8663556,299.9428,299.9202926,399.7847556,65.23,4.19,0
2017-06-22 17:00:00,22.49,531.3534333,299.9402778,299.8795222,299.8941278,398.8406806,66.51,1.23,1
2017-06-22 18:00:00,22.49,567.0959056,299.9062444,299.9440889,299.9288704,400.1908806,66.89,1.04,1
2017-06-22 19:00:00,22.49,612.5690278,300.0508,299.9384056,300.0007481,399.5013056,66.39,1.05,1
2017-06-22 20:00:00,22.49,577.5656667,299.8547833,299.8803444,299.8840556,399.5563528,66.89,1.04,1
2017-06-22 21:00:00,22.49,530.0253444,299.9413722,299.9300611,299.9384648,400.1825583,66.59,1.02,1
2017-06-22 22:00:00,22.49,536.68505,299.956,299.9413722,299.9086741,400.2796861,66.37,1.8,1
2017-06-22 23:00:00,22.49,537.1882333,299.8965944,299.9604944,299.8937963,398.1857944,66.31,1.68,1
2017-06-23 0:00:00,22.49,477.4331333,299.9010667,299.90625,299.9235167,399.5708361,66.89,1.1,1
2017-06-23 1:00:00,17.02,514.3048111,299.9670333,299.8617222,299.8588981,399.5060222,66.22,1.98,1
2017-06-23 2:00:00,17.02,484.8979389,299.8592222,299.9118222,299.8650093,399.41835,66.94,1.15,1
2017-06-23 3:00:00,17.02,487.6777833,299.9579944,299.87735,299.9530241,399.9975194,66.35,1.2,1
2017-06-23 4:00:00,17.02,457.0328833,299.9908889,299.8647333,299.91435,399.5682861,66.04,2.19,1
2017-06-23 5:00:00,17.02,465.1291167,299.9872611,299.9059722,299.9510222,399.9611194,67.17,1,1
2017-06-23 6:00:00,17.02,466.9681611,299.9257222,299.8903611,299.8968833,400.2446444,67.18,1.1,1
2017-06-23 7:00:00,22.02,519.9793444,299.8649778,299.8844667,299.9329704,399.7971611,66.95,1.09,1
2017-06-23 8:00:00,22.02,491.8003556,299.9181556,299.9668556,299.9453333,399.9305583,65.93,1.76,1
2017-06-23 9:00:00,22.02,454.6337833,299.9169389,299.9015444,299.9574722,399.3676889,66.01,1.66,1
2017-06-23 10:00:00,22.02,460.2866944,299.9389611,299.9251,299.9248778,399.9606694,66.64,1.44,1
2017-06-23 11:00:00,22.02,387.0366222,299.9657833,299.8540667,299.9206611,400.3431694,66.57,1.64,1
2017-06-23 12:00:00,22.02,421.75285,299.8541611,299.9336833,299.9290426,399.7952278,65.11,3.53,0
2017-06-23 13:00:00,22.02,424.9535222,299.8850111,300.0277778,299.9584259,400.046875,65.39,3.17,0
2017-06-23 14:00:00,22.02,444.5242889,299.9785667,299.9485556,299.9313741,400.0964944,64.42,3.7,0
2017-06-23 15:00:00,22.02,515.2739222,299.9226111,299.9052389,299.9179315,399.5859833,65.1,4.29,0
2017-06-23 16:00:00,19.47,503.5922757,299.8553237,299.8685954,299.8798304,481.5765939,65.38,3.42,0
2017-06-23 17:00:00,19.47,586.9027278,299.9332389,299.9220056,299.9189759,399.8348972,66,2.59,1
2017-06-23 18:00:00,19.47,573.7179389,299.9224889,299.9279056,299.9105519,400.3806556,66.19,2.43,1
2017-06-23 19:00:00,19.47,560.7485167,300.0310056,299.9474778,299.9459574,399.6347528,65.83,2.56,1
2017-06-23 20:00:00,19.47,451.5645856,299.9743063,299.9111261,299.9112613,408.8807703,65.88,1.86,1
2017-06-23 21:00:00,19.47,518.8901944,299.9180444,299.8898,299.93865,403.3464083,65.86,1.69,1
2017-06-23 22:00:00,19.47,553.6980056,299.9896778,299.8942222,299.9241426,404.7208722,65.85,1.49,1
2017-06-23 23:00:00,19.47,582.5430389,299.9488,299.8914167,299.9333,401.5757569,66.13,1.29,1
2017-06-24 0:00:00,19.47,536.2334056,299.9461556,299.9570667,300.0080148,398.3468639,65.81,1.24,1
2017-06-24 1:00:00,26.68,559.6430056,299.9760389,299.8705833,299.8744537,399.1911694,65.28,2.78,1
2017-06-24 2:00:00,26.68,569.9653296,299.9393352,299.8524022,299.9035959,400.1031173,65.5,1.33,1
2017-06-24 3:00:00,26.68,511.7397222,299.8843778,299.8585944,299.8800519,400.7459944,64.44,3.27,0
2017-06-24 4:00:00,26.68,514.3011278,299.9404444,299.9231056,299.9478907,398.8717181,64.75,1.62,1
2017-06-24 5:00:00,26.68,499.4304278,299.8439056,299.9821611,299.8660593,397.8467667,63.93,3.21,0
2017-06-24 6:00:00,26.68,531.5276944,299.8688167,299.8805611,299.8382981,399.7891681,64.34,3.09,0
2017-06-24 7:00:00,18.64,508.3043904,300.0864726,299.816274,299.980863,403.0611301,65.49,1.81,1
2017-06-24 8:00:00,18.64,446.6880189,299.9677642,299.8843962,299.9575409,421.2104906,65.74,1.76,1
2017-06-24 9:00:00,18.64,466.1223765,300.0163709,299.8851192,299.9925784,405.583755,67.04,0.86,1
2017-06-24 10:00:00,18.64,561.2599889,299.8971611,299.9710556,299.9188093,400.7693278,66.36,1.05,1
2017-06-24 11:00:00,18.64,589.3161896,300.0339091,299.8678052,299.9076212,426.2582784,66.47,1.22,1
2017-06-24 12:00:00,18.64,515.1342682,299.9921453,299.8874525,299.9529721,399.5746425,66.95,1.1,1
2017-06-24 13:00:00,18.64,488.6087654,299.921838,299.982324,299.9711899,400.1294916,66.01,1.22,1
2017-06-24 14:00:00,18.64,452.7782041,299.8962057,300.10644,299.9874229,445.7676744,66.99,1.03,1
2017-06-24 15:00:00,18.64,477.15355,299.9374944,299.8871556,299.8974278,401.5052806,67.03,0.96,1
2017-06-24 16:00:00,13.81,510.2842333,299.8742278,299.99115,299.9123574,399.369625,67.18,1.03,1
2017-06-24 17:00:00,13.81,490.7733429,299.8788571,299.8852,299.9144038,400.4712014,67.18,0.92,1
2017-06-24 18:00:00,13.81,405.6867111,300.0067056,299.9520611,299.9378056,401.3244472,67.1,1.02,1
2017-06-24 19:00:00,13.81,430.8298389,299.9243333,299.8838556,299.8954926,400.0932806,66.63,1.17,1
2017-06-24 20:00:00,13.81,455.8668778,299.8387722,299.8821389,299.8634444,399.3407167,67.01,1.05,1
2017-06-24 21:00:00,13.81,493.1809278,299.9754833,299.9159111,299.8993944,399.179925,66.93,1.02,1
2017-06-24 22:00:00,13.81,382.079792,299.917824,299.877584,299.9630773,401.650612,66.64,1.18,1
2017-06-24 23:00:00,13.81,386.8685667,299.9326944,299.89735,299.86975,401.0979042,66.66,1.19,1
2017-06-25 0:00:00,13.81,427.4777333,299.9530167,299.9544889,299.8995722,401.2601292,64.4,1.13,1
2017-06-25 1:00:00,13.38,376.6594307,299.936635,299.856708,299.9142019,397.9753047,66.04,2.24,1
2017-06-25 2:00:00,13.38,352.6242941,299.9867843,299.8701961,299.8965327,399.8811593,66.36,1.24,1
2017-06-25 3:00:00,13.38,421.6948389,299.8897444,299.9865889,299.8924667,399.5111542,65.99,1.36,1
2017-06-25 4:00:00,13.38,425.0894833,299.9061833,299.9013611,299.9372648,402.5150903,66.23,1.08,1
2017-06-25 5:00:00,13.38,403.3036167,299.9695611,299.9232,299.9977074,427.5944542,66.37,1.09,1
2017-06-25 6:00:00,13.38,396.2421222,299.89795,299.9783222,299.9239407,499.5232389,66.8,1.22,1
2017-06-25 7:00:00,12.49,411.5514377,299.9928333,299.9319023,299.9728582,549.6553175,64.52,3.53,0
2017-06-25 8:00:00,12.49,412.3867639,299.9672167,299.9265667,299.9906204,501.3265472,65.94,1.86,1
2017-06-25 9:00:00,12.49,519.2309389,300.0572333,299.9245778,300.0575759,500.4379639,65.76,2.54,1
2017-06-25 10:00:00,12.49,592.5221944,299.8970389,299.9632944,299.9690667,500.4221306,65.46,2.42,1
2017-06-25 11:00:00,12.49,544.3004444,299.9546111,299.9895611,299.9670519,499.2535028,66.17,1.99,1
2017-06-25 12:00:00,12.49,594.2117333,299.9927667,299.9447556,299.979613,498.5249278,66.21,1.49,1
2017-06-25 13:00:00,12.49,551.1530889,299.9845944,299.9612611,300.0356481,500.5774778,66.35,1.45,1
2017-06-25 14:00:00,12.49,587.2506556,299.8548222,300.0367333,299.9294426,499.7657861,66.38,1.4,1
2017-06-25 15:00:00,12.49,529.1067542,299.8844693,299.8950447,299.9013873,500.9079274,66,2.17,1
2017-06-25 16:00:00,8.69,537.9683,299.9072667,299.97895,299.9690315,498.6448833,65.03,3.29,0
2017-06-25 17:00:00,8.69,534.8612667,299.9365222,299.9831611,299.8553778,500.2483306,64.71,3.27,0
2017-06-25 18:00:00,8.69,609.6915611,299.9602278,299.8266889,299.8464241,500.9294472,63.51,4.36,0
2017-06-25 19:00:00,8.69,619.9521333,299.8365278,299.9186722,299.898213,499.3459,64.27,4.15,0
2017-06-25 20:00:00,8.69,582.6413667,299.9295611,300.0207889,299.9231963,500.1894361,64.63,4.24,0
2017-06-25 21:00:00,8.69,592.5677667,299.9097,299.8906778,299.9022074,499.4005194,64.69,3.81,0
2017-06-25 23:00:00,8.69,640.1645217,299.8986273,299.9617888,299.9640145,499.0341832,64.63,4.09,0
2017-06-26 0:00:00,8.69,618.9800944,299.9371611,299.9207,299.9125704,466.1071972,64.515,3.9,0
2017-06-26 1:00:00,9.99,590.4656983,299.9210335,299.9467821,299.9469218,419.4677514,64.4,3.71,0
2017-06-26 3:00:00,9.99,627.835686,299.9400174,299.8705872,299.8490174,401.1132151,63.04730663,4.55,0
2017-06-26 4:00:00,9.99,598.5354278,299.9029,299.9555,299.8604778,399.7400639,63.88,4.83,0
2017-06-26 5:00:00,9.99,518.0699361,299.8916222,299.9282889,299.9027333,409.1263639,64.98,3.26,0
2017-06-26 6:00:00,9.99,559.0282468,299.9377911,299.9321456,299.9976624,399.5766614,65.42,2.61,1
2017-06-26 7:00:00,26.83,587.5957193,299.9841404,299.7684912,299.8726491,399.8288509,65.97,1.69,1
2017-06-26 8:00:00,26.83,666.9686386,299.9067129,300.0065545,299.9501452,433.1417723,64.28,3.17,0
2017-06-26 9:00:00,26.83,614.1420778,299.9982944,299.8712167,299.9742611,401.7569167,64.44,3.12,0
2017-06-26 10:00:00,26.83,533.3434234,299.9673212,299.8868029,300.0219343,515.3314563,66.24,2.06,1
2017-06-26 11:00:00,26.83,580.6345652,299.8854161,299.9430186,299.9647516,399.8531335,65.55,1.63,1
2017-06-26 12:00:00,26.83,592.6704361,299.8565222,299.9921278,299.906213,474.2736875,66.27,1.42,1
2017-06-26 13:00:00,26.83,728.5922617,300.0210568,299.868,299.9673958,401.2385497,65.75,2.04,1
2017-06-26 14:00:00,26.83,734.6168043,299.8278125,299.9968594,300.0411771,398.3800156,65.15,3.11,0
2017-06-26 15:00:00,26.83,651.6623431,299.8880625,299.9381625,299.9214333,420.2459938,66.07,2.17,1
2017-06-26 16:00:00,18.29,569.3227686,299.8503554,299.7433802,299.8094876,448.3926586,65.12,1.95,1
2017-06-26 17:00:00,18.29,599.2139721,299.9692905,299.9934916,299.9661415,400.5292095,64.96,1.94,1
2017-06-26 18:00:00,18.29,599.2957207,299.9641899,299.8308156,299.8899981,400.1495726,65.7,1.88,1
2017-06-26 19:00:00,18.29,604.9748989,299.8842247,299.9180955,299.894133,399.6475393,65.52,1.64,1
2017-06-26 20:00:00,18.29,545.5325028,299.8940838,299.9736816,299.9297523,401.4891089,65.43,1.63,1
2017-06-26 21:00:00,18.29,576.7854524,299.9657976,299.9377262,299.9394107,425.4990804,65.59,1.74,1
2017-06-26 22:00:00,18.29,576.1356879,299.9138092,299.9837514,299.9409846,398.1102803,66.04,1.61,1
2017-06-26 23:00:00,18.29,538.3293023,299.8954884,299.9018023,299.9228101,400.0015233,64.14,2.63,1
2017-06-27 0:00:00,18.29,587.9136607,299.9213274,299.9232202,299.9005734,398.9445179,64.19,2.59,1
2017-06-27 1:00:00,22.72,572.4291156,299.8995954,299.8764566,299.8758651,400.1969653,65.16,2.02,1
2017-06-27 2:00:00,22.72,585.0696529,299.8859529,299.9145882,299.8845373,399.4177912,64.66,2.59,1
2017-06-27 3:00:00,22.72,579.0071648,299.9419489,299.9293239,299.9382216,406.2955369,64.24,3.25,0
2017-06-27 4:00:00,22.72,573.4739494,299.9335,300.0075562,299.9224438,415.1354059,65,2.5,1
2017-06-27 5:00:00,22.72,556.3826149,300.0239713,299.9368161,299.9554406,378.9074013,65.61,2.02,1
2017-06-27 6:00:00,22.72,576.8096337,299.9349884,299.9520756,299.9744399,399.475575,66.11,1.43,1
2017-06-27 7:00:00,19.94,572.5886429,299.9688274,300.0435119,300.0366726,398.6195833,63.72,3,0
2017-06-27 8:00:00,19.94,552.6761469,299.9046271,299.9281186,299.9250132,400.859678,64.21,3.11,0
2017-06-27 9:00:00,19.94,584.6240337,299.9018202,300.0250449,300.0419288,399.4966067,63.81,2.75,1
2017-06-27 10:00:00,19.94,629.2540566,299.9223082,299.7865346,299.925543,399.5306164,63.86,3.81,0
2017-06-27 11:00:00,19.94,527.0431404,299.8793933,299.989191,299.9083652,489.4119073,64.7,2.08,1
2017-06-27 12:00:00,19.94,468.19395,300.0758667,299.84985,299.9839944,403.3276167,64.7,2.08,1
2017-06-27 16:00:00,21.29,446.9365,299.8047083,300.015625,299.8574861,406.54725,64.7,2.08,1
2017-06-27 17:00:00,21.29,536.9611453,299.9253575,299.9033575,299.9426853,401.46925,64.1,3.44,0
2017-06-27 19:00:00,21.29,615.2537486,299.8879777,299.8989441,299.902054,400.659412,63.7,3.12,0
2017-06-27 20:00:00,21.29,566.0140611,299.8808667,299.9512222,299.9051519,398.7803806,64.6,2.21,1
2017-06-27 21:00:00,21.29,571.6858182,299.8546503,299.9514056,299.5125758,399.7729091,65.19,2.08,1
2017-06-27 22:00:00,21.29,592.1030833,299.9075,299.9263222,299.9147907,403.8039639,65.19,2.08,1
2017-06-27 23:00:00,21.29,566.3807191,300.0043933,299.9229438,300.3061255,400.4783708,64.5,2.29,1
2017-06-28 0:00:00,21.29,594.9184944,299.8693944,300.04025,299.9484241,399.4224139,64.63,2.22,1
2017-06-28 1:00:00,26.32,559.4442011,299.9380726,299.9142514,299.944838,399.4576313,64.26,2.25,1
2017-06-28 2:00:00,26.32,607.2582611,299.8967278,299.9662111,299.9264852,400.3294222,64.76,2.19,1
2017-06-28 3:00:00,26.32,609.2182389,299.8683056,299.9486722,299.8952074,399.5594194,63.54,2.11,1
2017-06-28 4:00:00,26.32,618.7700944,299.9494222,299.8365222,299.9600389,399.7739333,63.83,1.98,1
2017-06-28 5:00:00,26.32,696.7661614,299.8836456,299.9304557,299.8891582,398.8920506,64.74,1.53,1
2017-06-28 6:00:00,26.32,707.2160576,299.8701455,299.9680121,299.9429515,401.0187909,66.14,1.23,1
2017-06-28 7:00:00,23.17,688.6123261,299.9100724,299.9102961,299.9442061,398.9115,65.89,1.18,1
2017-06-28 8:00:00,23.17,712.5036314,299.8409295,299.8794423,299.8837521,399.1105,66.36,1.22,1
2017-06-28 9:00:00,23.17,686.2147333,299.9241333,300.0217722,299.9645833,399.5706694,66.23,1.21,1
2017-06-28 10:00:00,23.17,687.1555084,299.7691508,299.9417039,299.8638715,400.0449358,67.13,1.15,1
2017-06-28 11:00:00,23.17,665.5138607,300.0119426,299.9054918,299.9757268,398.937127,67.17,1.24,1
2017-06-28 12:00:00,23.17,494.289584,299.936128,299.87236,299.9588507,399.40892,65.98,1.33,1
2017-06-28 13:00:00,23.17,414.8505,300.0272619,299.9418214,299.9676786,399.4264286,65.98,1.33,1
2017-06-28 14:00:00,23.17,367.0763684,300.0692105,299.7755263,300.0174561,399.4907105,65.98,1.33,1
2017-06-28 15:00:00,23.17,425.9522485,299.9942303,299.8829394,299.9389919,399.1982273,64.36,3.61,0
2017-06-28 16:00:00,23.17,496.2617263,299.9249684,299.9029474,299.8884035,401.6784474,63.26,4.92,0
2017-06-28 17:00:00,23.17,535.2956222,299.9033,299.8751556,299.8831296,399.2937222,65.18,2.26,1
2017-06-28 18:00:00,23.17,586.554067,299.889838,299.8834637,299.6615289,400.1800698,65.44,2.21,1
2017-06-28 19:00:00,23.17,575.8709667,299.9162722,299.87305,299.8075222,399.2619639,65.44,2.21,1
2017-06-28 20:00:00,23.17,561.9404778,299.9260778,299.9000778,299.9144,398.8733722,65.19,1.93,1
2017-06-28 21:00:00,23.17,519.1928414,299.8775819,299.9365989,299.8851657,499.3461554,65.19,1.93,1
